ID,TestNo,PlayTime,LoadValue,PositionValue,DeformValue,ExtDevValue,PercentWatch,YBValue,YLValue,DeformSwitch,CtrlStep,ExtendDevice1,ExtendDevice2,ExtendDevice3,ExtendDevice4,ExtendDevice5,ExtendDevice6,Engineering Strain,Engineering Stress,Ture Strain,Ture Stress
2424,9000,161.0667,10805.36,5.36982,0.183671,-1.388162,0,0,0,0,0,0,0,0,0,0,0,0.00367342,284.008200536306,0.0036666894704239,285.05148194032
2425,9000,161.1333,10813.55,5.37204,0.18377,-1.379845,0,0,0,0,0,0,0,0,0,0,0,0.0036754,284.22346658597,0.00366866222172696,285.26810151506
2426,9000,161.2,10821.57,5.37434,0.183882,-1.380505,0,0,0,0,0,0,0,0,0,0,0,0.00367764,284.434264353772,0.00367089401648882,285.48031118173
2427,9000,161.2667,10830.93,5.37654,0.183994,-1.381325,0,0,0,0,0,0,0,0,0,0,0,0.00367988,284.680282696245,0.00367312580626978,285.727871974933
2428,9000,161.3333,10839.45,5.37876,0.184096,-1.379658,0,0,0,0,0,0,0,0,0,0,0,0.00368192,284.904222469521,0.00367515832477246,285.953217024316
2429,9000,161.4,10847.58,5.38102,0.184208,-1.38296,0,0,0,0,0,0,0,0,0,0,0,0.00368416,285.117911478528,0.00367739010503641,286.168331483281
2430,9000,161.4667,10856.55,5.38316,0.184338,-1.377842,0,0,0,0,0,0,0,0,0,0,0,0.00368676,285.353679056731,0.0036799805580255,286.40570958653
2431,9000,161.5333,10864.47,5.38536,0.184417,-1.378298,0,0,0,0,0,0,0,0,0,0,0,0.00368834,285.561848423438,0.00368155475310261,286.615097611453
2432,9000,161.6,10872.04,5.38766,0.184519,-1.384426,0,0,0,0,0,0,0,0,0,0,0,0.00369038,285.760818386314,0.00368358725447339,286.815384395271
2433,9000,161.6667,10881.38,5.38984,0.184628,-1.395251,0,0,0,0,0,0,0,0,0,0,0,0.00369256,286.006311048568,0.00368575923666614,287.062406512493
2434,9000,161.7333,10889.82,5.39208,0.184727,-1.393805,0,0,0,0,0,0,0,0,0,0,0,0.00369454,286.228148100968,0.00368773195034947,287.285629443253
2435,9000,161.8,10897.94,5.39438,0.184842,-1.389345,0,0,0,0,0,0,0,0,0,0,0,0.00369684,286.441574269866,0.0036900234815605,287.500502939289
2436,9000,161.8667,10907.62,5.39656,0.184972,-1.383873,0,0,0,0,0,0,0,0,0,0,0,0.00369944,286.696003495842,0.00369261390182389,287.756618159014
