ID,TestNo,PlayTime,LoadValue,PositionValue,DeformValue,ExtDevValue,PercentWatch,YBValue,YLValue,DeformSwitch,CtrlStep,ExtendDevice1,ExtendDevice2,ExtendDevice3,ExtendDevice4,ExtendDevice5,ExtendDevice6,Engineering Strain,Engineering Stress,Ture Strain,Ture Stress
2134,8989,142.3333,8422.025,4.74525,0.188038,-1.21143,0,0,0,0,0,0,0,0,0,0,0,0.00376076,428.930211069926,0.00375370602212495,430.54331465051
2135,8989,142.4,8428.04,4.74754,0.18822,-1.213263,0,0,0,0,0,0,0,0,0,0,0,0.0037644,429.23655250439,0.00375733237767196,430.852370582637
2136,8989,142.4667,8434.675,4.74971,0.188396,-1.22292,0,0,0,0,0,0,0,0,0,0,0,0.00376792,429.574470279562,0.00376083917052912,431.193072517618
2137,8989,142.5333,8441.13,4.75191,0.188583,-1.22535,0,0,0,0,0,0,0,0,0,0,0,0.00377166,429.903220730013,0.00376456512446516,431.524669511511
2138,8989,142.6,8446.775,4.75422,0.188747,-1.226012,0,0,0,0,0,0,0,0,0,0,0,0.00377494,430.190718219214,0.00376783279456562,431.814662369049
2139,8989,142.6667,8453.34,4.7564,0.188916,-1.225092,0,0,0,0,0,0,0,0,0,0,0,0.00377832,430.525070923662,0.00377120007758345,432.151732409634
2140,8989,142.7333,8460.195,4.75855,0.189088,-1.215359,0,0,0,0,0,0,0,0,0,0,0,0.00378176,430.874193206828,0.00377462712321407,432.50365599573
2141,8989,142.8,8465.765,4.76087,0.189221,-1.217069,0,0,0,0,0,0,0,0,0,0,0,0.00378442,431.157870977395,0.00377727709812033,432.789553447479
2142,8989,142.8667,8471.87,4.76309,0.18941,-1.221338,0,0,0,0,0,0,0,0,0,0,0,0.0037882,431.468796074219,0.00378104283985486,433.103286167508
2143,8989,142.9333,8478.58,4.76521,0.189597,-1.215064,0,0,0,0,0,0,0,0,0,0,0,0.00379194,431.810533568026,0.00378476871851386,433.447933202684
2144,8989,143,8484.295,4.76755,0.189743,-1.217691,0,0,0,0,0,0,0,0,0,0,0,0.00379486,432.101596127953,0.00378767768364555,433.741361191035
2145,8989,143.0667,8490.3,4.76977,0.189904,-1.222124,0,0,0,0,0,0,0,0,0,0,0,0.00379808,432.407428266598,0.00379088550524705,434.049746271749
2146,8989,143.1333,8497.145,4.77195,0.190114,-1.215576,0,0,0,0,0,0,0,0,0,0,0,0.00380228,432.756041253947,0.00379506960491518,434.401500894486
2147,8989,143.2,8503.105,4.77425,0.190262,-1.22302,0,0,0,0,0,0,0,0,0,0,0,0.00380524,433.059581561411,0.00379801838845032,434.707477203552
2148,8989,143.2667,8509.225,4.77645,0.190418,-1.217815,0,0,0,0,0,0,0,0,0,0,0,0.00380836,433.371270601963,0.00380112655627718,435.021704414072
2149,8989,143.3333,8516,4.77857,0.190603,-1.212137,0,0,0,0,0,0,0,0,0,0,0,0.00381206,433.716318518586,0.00380481251201172,435.369671147758
2150,8989,143.4,8521.565,4.78087,0.190772,-1.215703,0,0,0,0,0,0,0,0,0,0,0,0.00381544,433.999741641244,0.00380817967051088,435.655641615492
2151,8989,143.4667,8527.42,4.78307,0.19092,-1.220058,0,0,0,0,0,0,0,0,0,0,0,0.0038184,434.297934342621,0.00381112841538781,435.956257575115
2152,8989,143.5333,8534.135,4.78523,0.191117,-1.21993,0,0,0,0,0,0,0,0,0,0,0,0.00382234,434.639926484337,0.00381505342041617,436.301268060935
2153,8989,143.6,8540.125,4.78759,0.191276,-1.219859,0,0,0,0,0,0,0,0,0,0,0,0.00382552,434.944994679255,0.00381822130664099,436.608885455301
2154,8989,143.6667,8546.38,4.78979,0.19145,-1.220427,0,0,0,0,0,0,0,0,0,0,0,0.003829,435.263559213348,0.00382168803855677,436.930183381576
2155,8989,143.7333,8553.3,4.79193,0.19167,-1.213108,0,0,0,0,0,0,0,0,0,0,0,0.0038334,435.615991919331,0.0038260712456138,437.285882262754
2156,8989,143.8,8559.095,4.79423,0.191839,-1.220877,0,0,0,0,0,0,0,0,0,0,0,0.00383678,435.9111288458,0.00382943833253254,437.583623946733
2157,8989,143.8667,8564.955,4.79649,0.19199,-1.220029,0,0,0,0,0,0,0,0,0,0,0,0.0038398,436.209576195086,0.00383244678521854,437.88453372576
2158,8989,143.9333,8571.745,4.79857,0.192172,-1.215489,0,0,0,0,0,0,0,0,0,0,0,0.00384344,436.555388055436,0.00383607285523553,438.233262496104
2159,8989,144,8577.59,4.80083,0.192343,-1.215194,0,0,0,0,0,0,0,0,0,0,0,0.00384686,436.853071460995,0.00383947975519402,438.533584067476
