ID,TestNo,PlayTime,LoadValue,PositionValue,DeformValue,ExtDevValue,PercentWatch,YBValue,YLValue,DeformSwitch,CtrlStep,ExtendDevice1,ExtendDevice2,ExtendDevice3,ExtendDevice4,ExtendDevice5,ExtendDevice6,Engineering Strain,Engineering Stress,Ture Strain,Ture Stress
25679,8993,50.06667,1740.975,1.66717,0.009893,-1.416324,0,0,0,0,0,0,0,0,0,0,0,0.00019786,70.1826919743702,0.000197840428291901,70.1965783218043
25680,8993,50.13334,1745.55,1.66939,0.009992,-1.408642,0,0,0,0,0,0,0,0,0,0,0,0.00019984,70.367120708719,0.000199820034647135,70.3811828741214
25681,8993,50.2,1750.485,1.67157,0.010081,-1.413584,0,0,0,0,0,0,0,0,0,0,0,0.00020162,70.5660618680656,0.000201599677419282,70.5802893974594
25682,8993,50.26667,1755.03,1.67385,0.010155,-1.41759,0,0,0,0,0,0,0,0,0,0,0,0.0002031,70.7492812336645,0.000203079377987185,70.763650412683
25683,8993,50.33333,1759.92,1.67607,0.010259,-1.410837,0,0,0,0,0,0,0,0,0,0,0,0.00020518,70.9464083398864,0.000205158953462663,70.9609651239496
25684,8993,50.4,1764.93,1.67825,0.010364,-1.41147,0,0,0,0,0,0,0,0,0,0,0,0.00020728,71.1483729211076,0.000207258520468854,71.1631205558467
25685,8993,50.46667,1769.505,1.68053,0.010425,-1.423501,0,0,0,0,0,0,0,0,0,0,0,0.0002085,71.3328016554563,0.000208478266895905,71.3476745446015
25686,8993,50.53333,1774.38,1.68277,0.010529,-1.421288,0,0,0,0,0,0,0,0,0,0,0,0.00021058,71.5293240773033,0.000210557831144028,71.5443867223675
25687,8993,50.6,1779.465,1.68491,0.010636,-1.415164,0,0,0,0,0,0,0,0,0,0,0,0.00021272,71.7343120803991,0.000212697378308745,71.7495714032648
25688,8993,50.66667,1784.015,1.68713,0.010738,-1.418473,0,0,0,0,0,0,0,0,0,0,0,0.00021476,71.9177330074562,0.000214736942372359,71.9331780597969
25689,8993,50.73333,1788.505,1.68941,0.010819,-1.41672,0,0,0,0,0,0,0,0,0,0,0,0.00021638,72.0987351970138,0.00021635659322415,72.1143359213357
25690,8993,50.8,1793.63,1.69161,0.010893,-1.412604,0,0,0,0,0,0,0,0,0,0,0,0.00021786,72.305335691776,0.000217836271956413,72.3210881322098
25691,8993,50.86666,1798.54,1.69383,0.010985,-1.408018,0,0,0,0,0,0,0,0,0,0,0,0.0002197,72.5032690438311,0.000219675869489185,72.51919801204
25692,8993,50.93333,1803.315,1.69609,0.011084,-1.413125,0,0,0,0,0,0,0,0,0,0,0,0.00022168,72.695760236512,0.000221655432619355,72.7118754326412
25693,8993,51,1808.235,1.69829,0.011178,-1.414264,0,0,0,0,0,0,0,0,0,0,0,0.00022356,72.8940967114837,0.000223535014187028,72.9103929157446
25694,8993,51.06667,1813.095,1.70053,0.01127,-1.412403,0,0,0,0,0,0,0,0,0,0,0,0.0002254,73.0900144489558,0.000225374601236447,73.1064889382126
25695,8993,51.13334,1817.89,1.70275,0.011374,-1.409047,0,0,0,0,0,0,0,0,0,0,0,0.00022748,73.2833118874699,0.000227454130347891,73.2999823752581
25696,8993,51.2,1822.795,1.70493,0.011471,-1.416953,0,0,0,0,0,0,0,0,0,0,0,0.00022942,73.4810436780667,0.000229393687256094,73.4979016991074
25697,8993,51.26667,1827.63,1.70719,0.011565,-1.415782,0,0,0,0,0,0,0,0,0,0,0,0.0002313,73.6759536082473,0.000231273254279156,73.6929948563169
25698,8993,51.33333,1832.64,1.70941,0.011674,-1.404241,0,0,0,0,0,0,0,0,0,0,0,0.00023348,73.8779181894685,0.000233452747786512,73.8951672058074
25699,8993,51.4,1837.605,1.71163,0.011771,-1.412445,0,0,0,0,0,0,0,0,0,0,0,0.00023542,74.078068717565,0.000235392293060324,74.0955081765025
25700,8993,51.46667,1842.495,1.71385,0.011853,-1.407317,0,0,0,0,0,0,0,0,0,0,0,0.00023706,74.2751958237868,0.000237031905718033,74.2928035017088
25701,8993,51.53333,1847.33,1.71607,0.011967,-1.408657,0,0,0,0,0,0,0,0,0,0,0,0.00023934,74.4701057539674,0.000239311362751501,74.4879294290786
25702,8993,51.6,1852.18,1.71829,0.012082,-1.418459,0,0,0,0,0,0,0,0,0,0,0,0.00024164,74.6656203685229,0.000241610809757502,74.6836625690287
25703,8993,51.66667,1857.085,1.72053,0.012181,-1.408944,0,0,0,0,0,0,0,0,0,0,0,0.00024362,74.8633521591197,0.000243590329466592,74.8815903689727
25704,8993,51.73333,1861.98,1.72275,0.01225,-1.403936,0,0,0,0,0,0,0,0,0,0,0,0.000245,75.0606808267999,0.000244969992401192,75.0790706936024
25705,8993,51.8,1866.905,1.72497,0.012339,-1.40654,0,0,0,0,0,0,0,0,0,0,0,0.00024678,75.2592188632299,0.000246749554824428,75.277791333261
25706,8993,51.86666,1871.955,1.72719,0.012463,-1.407857,0,0,0,0,0,0,0,0,0,0,0,0.00024926,75.4627959361176,0.000249228939887373,75.4816057926326
25707,8993,51.93333,1876.82,1.72939,0.01256,-1.403672,0,0,0,0,0,0,0,0,0,0,0,0.0002512,75.6589152350479,0.000251168454562595,75.677920754555
25708,8993,52,1881.595,1.73169,0.012631,-1.412726,0,0,0,0,0,0,0,0,0,0,0,0.00025262,75.8514064277288,0.000252588096940513,75.8705680100206
25709,8993,52.06667,1886.735,1.73387,0.012726,-1.411372,0,0,0,0,0,0,0,0,0,0,0,0.00025452,76.058611606866,0.000254487615279648,76.0779700446921
25710,8993,52.13334,1891.735,1.73599,0.01281,-1.405136,0,0,0,0,0,0,0,0,0,0,0,0.0002562,76.2601730651705,0.000256167186384375,76.2797109215098
25711,8993,52.2,1896.3,1.73833,0.012919,-1.404862,0,0,0,0,0,0,0,0,0,0,0,0.00025838,76.4441986766027,0.000258346625636524,76.4639503286567
25712,8993,52.26667,1901.53,1.74061,0.013021,-1.40216,0,0,0,0,0,0,0,0,0,0,0,0.00026042,76.6550319619893,0.000260386096597794,76.6749944654128
25713,8993,52.33333,1907.15,1.74275,0.013123,-1.400908,0,0,0,0,0,0,0,0,0,0,0,0.00026246,76.8815870411236,0.00026242556339963,76.9017653824584
25714,8993,52.4,1911.795,1.74499,0.013224,-1.410126,0,0,0,0,0,0,0,0,0,0,0,0.00026448,77.0688376358886,0.000264445031330351,77.0892208020665
25715,8993,52.46667,1916.51,1.74723,0.013319,-1.416278,0,0,0,0,0,0,0,0,0,0,0,0.00026638,77.2589100910699,0.000266344527147176,77.2794903195399
25716,8993,52.53333,1921.67,1.74939,0.013428,-1.414234,0,0,0,0,0,0,0,0,0,0,0,0.00026856,77.4669215160402,0.000268523944218567,77.4877260324826
25717,8993,52.6,1926.545,1.75165,0.013517,-1.407385,0,0,0,0,0,0,0,0,0,0,0,0.00027034,77.6634439378872,0.000270303464726607,77.6844394733213
25718,8993,52.66667,1931.57,1.75391,0.013627,-1.40949,0,0,0,0,0,0,0,0,0,0,0,0.00027254,77.8660132034833,0.000272502867720833,77.8872348067218
25719,8993,52.73333,1937.05,1.75609,0.013721,-1.415729,0,0,0,0,0,0,0,0,0,0,0,0.00027442,78.0869245617852,0.000274382353718902,78.1083531756234
25720,8993,52.8,1941.965,1.75833,0.01383,-1.421078,0,0,0,0,0,0,0,0,0,0,0,0.0002766,78.2850594752986,0.000276561753272605,78.3067131227494
25721,8993,52.86666,1946.815,1.76059,0.013932,-1.413144,0,0,0,0,0,0,0,0,0,0,0,0.00027864,78.480574089854,0.000278601187085027,78.5024419170184
25722,8993,52.93333,1952.085,1.76275,0.014026,-1.409709,0,0,0,0,0,0,0,0,0,0,0,0.00028052,78.6930198669071,0.000280480661621436,78.7150948328402
25723,8993,53,1956.865,1.76497,0.01412,-1.413589,0,0,0,0,0,0,0,0,0,0,0,0.0002824,78.8857126210463,0.000282360132625426,78.9079899462905
25724,8993,53.06667,1961.555,1.76725,0.014212,-1.413824,0,0,0,0,0,0,0,0,0,0,0,0.00028424,79.074777268936,0.000284199611464424,79.0972534836269
25725,8993,53.13334,1966.925,1.76943,0.014316,-1.415426,0,0,0,0,0,0,0,0,0,0,0,0.00028632,79.2912542751551,0.000286279018251272,79.3139569470792
25726,8993,53.2,1971.94,1.77165,0.014431,-1.416593,0,0,0,0,0,0,0,0,0,0,0,0.00028862,79.4934204178347,0.000288578357260298,79.5163638088357
25727,8993,53.26667,1976.845,1.77393,0.014528,-1.419789,0,0,0,0,0,0,0,0,0,0,0,0.00029056,79.6911522084315,0.000290517795618323,79.7143072696172
25728,8993,53.33333,1982.2,1.77611,0.014647,-1.411303,0,0,0,0,0,0,0,0,0,0,0,0.00029294,79.9070245302757,0.000292897101455814,79.9304324940416
25729,8993,53.4,1987.04,1.77835,0.014726,-1.403866,0,0,0,0,0,0,0,0,0,0,0,0.00029452,80.1021360219145,0.000294476637498638,80.1257277030157
25730,8993,53.46667,1991.915,1.78065,0.014818,-1.410805,0,0,0,0,0,0,0,0,0,0,0,0.00029636,80.2986584437615,0.000296316094049737,80.3224557541779
25731,8993,53.53333,1997.255,1.78279,0.014912,-1.413724,0,0,0,0,0,0,0,0,0,0,0,0.00029824,80.5139260812308,0.000298195535291755,80.5379385545453
25732,8993,53.6,2002.255,1.78495,0.014993,-1.411518,0,0,0,0,0,0,0,0,0,0,0,0.00029986,80.7154875395354,0.000299815050975515,80.739690885629
25733,8993,53.66667,2006.925,1.78727,0.015118,-1.418994,0,0,0,0,0,0,0,0,0,0,0,0.00030236,80.9037459415919,0.000302314298427243,80.9282079982148
25734,8993,53.73333,2012.375,1.78949,0.015233,-1.418063,0,0,0,0,0,0,0,0,0,0,0,0.00030466,81.123447931144,0.000304613600566063,81.1481630007907
25735,8993,53.8,2017.73,1.79167,0.015319,-1.413672,0,0,0,0,0,0,0,0,0,0,0,0.00030638,81.3393202529882,0.000306333075232146,81.3642409939273
25736,8993,53.86666,2022.565,1.79393,0.015411,-1.416028,0,0,0,0,0,0,0,0,0,0,0,0.00030822,81.5342301831687,0.00030817250997377,81.5593606635958
25737,8993,53.93333,2027.58,1.79615,0.01552,-1.415032,0,0,0,0,0,0,0,0,0,0,0,0.0003104,81.7363963258482,0.000310351835886547,81.7617673032678
25738,8993,54,2032.82,1.79835,0.015612,-1.408925,0,0,0,0,0,0,0,0,0,0,0,0.00031224,81.9476327341515,0.000312191263235945,81.9732200629964
25739,8993,54.06667,2037.74,1.80059,0.015739,-1.412977,0,0,0,0,0,0,0,0,0,0,0,0.00031478,82.1459692091232,0.000314730467170227,82.1718271173108
25740,8993,54.13334,2042.68,1.80279,0.015828,-1.413849,0,0,0,0,0,0,0,0,0,0,0,0.00031656,82.3451119299281,0.000316509905454784,82.3711790985607
25741,8993,54.2,2047.695,1.80501,0.015927,-1.408248,0,0,0,0,0,0,0,0,0,0,0,0.00031854,82.5472780726076,0.00031848927690556,82.5735726825649
25742,8993,54.26667,2052.675,1.80723,0.016029,-1.416883,0,0,0,0,0,0,0,0,0,0,0,0.00032058,82.748033285079,0.00032052862521123,82.7745606495896
25743,8993,54.33333,2057.745,1.80947,0.016123,-1.424374,0,0,0,0,0,0,0,0,0,0,0,0.00032246,82.9524166037999,0.000322408020948034,82.979165440058
25744,8993,54.4,2062.935,1.81171,0.016218,-1.424273,0,0,0,0,0,0,0,0,0,0,0,0.00032436,83.1616373975201,0.000324307406667698,83.1886117062263
25745,8993,54.46667,2068.025,1.81391,0.016327,-1.415684,0,0,0,0,0,0,0,0,0,0,0,0.00032654,83.3668269620742,0.000326486697417598,83.3940495657504
25746,8993,54.53333,2072.995,1.81617,0.016411,-1.406936,0,0,0,0,0,0,0,0,0,0,0,0.00032822,83.5671790516289,0.000328166147599202,83.5946074711373
25747,8993,54.6,2078.225,1.81839,0.016498,-1.406529,0,0,0,0,0,0,0,0,0,0,0,0.00032996,83.7780123370155,0.000329905575170844,83.8056557299662
25748,8993,54.66667,2083.29,1.82059,0.016635,-1.413704,0,0,0,0,0,0,0,0,0,0,0,0.0003327,83.9821940942781,0.000332644667627344,84.0101349702533
25749,8993,54.73333,2088.225,1.82283,0.016727,-1.410216,0,0,0,0,0,0,0,0,0,0,0,0.00033454,84.1811352536247,0.000334484053971414,84.2092972106125
25750,8993,54.8,2093.375,1.82505,0.016803,-1.408078,0,0,0,0,0,0,0,0,0,0,0,0.00033606,84.3887435556785,0.000336003544486111,84.4171032368378
25751,8993,54.86666,2098.545,1.82725,0.01692,-1.408321,0,0,0,0,0,0,0,0,0,0,0,0.0003384,84.5971581035654,0.000338342755633926,84.6257857818677
25752,8993,54.93333,2103.575,1.82951,0.017017,-1.42103,0,0,0,0,0,0,0,0,0,0,0,0.00034034,84.7999289306199,0.000340282097479462,84.8287897384321
25753,8993,55,2108.725,1.83173,0.017114,-1.412084,0,0,0,0,0,0,0,0,0,0,0,0.00034228,85.0075372326736,0.000342221435563959,85.0366336125176
25754,8993,55.06667,2113.9,1.83388,0.017233,-1.407281,0,0,0,0,0,0,0,0,0,0,0,0.00034466,85.2161533420189,0.000344600618386227,85.2455239414297
25755,8993,55.13334,2118.66,1.83617,0.017345,-1.416426,0,0,0,0,0,0,0,0,0,0,0,0.0003469,85.4080398503248,0.00034683984410669,85.4376678993489
25756,8993,55.2,2123.83,1.83843,0.017449,-1.412876,0,0,0,0,0,0,0,0,0,0,0,0.00034898,85.6164543982118,0.000348919120643228,85.6463328284677
25757,8993,55.26667,2129.305,1.84058,0.017526,-1.408674,0,0,0,0,0,0,0,0,0,0,0,0.00035052,85.8371641950553,0.000350458582216509,85.867251837849
25758,8993,55.33333,2134.125,1.8428,0.01762,-1.405001,0,0,0,0,0,0,0,0,0,0,0,0.0003524,86.031469440861,0.000352337921703752,86.0617869306919
25759,8993,55.4,2138.91,1.84505,0.017719,-1.413151,0,0,0,0,0,0,0,0,0,0,0,0.00035438,86.2243637564585,0.000354317222238916,86.2549199464865
25760,8993,55.46667,2144.255,1.84726,0.017839,-1.416123,0,0,0,0,0,0,0,0,0,0,0,0.00035678,86.4398329553861,0.000356716369150105,86.4706729589879
25761,8993,55.53333,2149.3,1.84948,0.017936,-1.421039,0,0,0,0,0,0,0,0,0,0,0,0.00035872,86.6432084668154,0.000358655675363286,86.6742891185566
25762,8993,55.6,2154.12,1.85175,0.018043,-1.417938,0,0,0,0,0,0,0,0,0,0,0,0.00036086,86.8375137126211,0.000360794905689703,86.8688498978194
